city_name,h3_id,hex_geom,buildings_in_hex,buildings_with_access,access_pct
San Francisco,8a283082816ffff,"POLYGON((-122.422951144011 37.7706417973432, -122.422312132195 37.7711480313904, -122.422518986278 37.771818297462, -122.423364859082 37.7719823256889, -122.424003866544 37.771476089254, -122.423797005556 37.77080582698, -122.422951144011 37.7706417973432))",24,24,100
San Francisco,8a283082580ffff,"POLYGON((-122.394385846081 37.7115139698692, -122.393746940398 37.7120202074354, -122.393953531 37.7126909336995, -122.394799034193 37.7128554185985, -122.39543793554 37.7123491786377, -122.395231338031 37.7116784561725, -122.394385846081 37.7115139698692))",10,10,100
San Francisco,8a283082a017fff,"POLYGON((-122.392758797205 37.7862102025875, -122.392119417804 37.7867162935671, -122.392326148526 37.7873865858967, -122.393172265564 37.7875507834555, -122.393811640623 37.7870446900866, -122.393604902985 37.7863744015482, -122.392758797205 37.7862102025875))",4,4,100
San Francisco,8a2830828297fff,"POLYGON((-122.420546388018 37.7808877822297, -122.419907291544 37.7813939879136, -122.420114153731 37.7820642029073, -122.4209601193 37.7822282084208, -122.421599211421 37.7817220003496, -122.421392342326 37.7810517891523, -122.420546388018 37.7808877822297))",4,4,100
San Francisco,8a283082a39ffff,"POLYGON((-122.397590520016 37.7915587851879, -122.396951151197 37.7920648842554, -122.39715791727 37.7927351260716, -122.398004059077 37.7928992650288, -122.398643423552 37.7923931635727, -122.398436650563 37.7917229255481, -122.397590520016 37.7915587851879))",2,2,100
San Francisco,8a283095024ffff,"POLYGON((-122.451236384091 37.7231891916708, -122.450597918614 37.7236956208848, -122.450804822706 37.7243660557211, -122.451650199164 37.7245300575365, -122.452288660279 37.7240236259338, -122.452081749298 37.7233531949044, -122.451236384091 37.7231891916708))",4,4,100
San Francisco,8a283082e337fff,"POLYGON((-122.399059501377 37.765375671538, -122.39842030682 37.7658818255994, -122.398627028324 37.7665522163007, -122.399472951297 37.7667164491462, -122.400112141511 37.7662102926946, -122.399905413095 37.7655399057877, -122.399059501377 37.765375671538))",2,2,100
San Francisco,8a283095279ffff,"POLYGON((-122.40838319906 37.7363010698158, -122.407744267102 37.7368073136129, -122.407950978461 37.7374778392192, -122.408796628683 37.7376421172297, -122.409435556297 37.737135871041, -122.409228838033 37.7364653492334, -122.40838319906 37.7363010698158))",3,3,100
San Francisco,8a283080d907fff,"POLYGON((-122.423539018361 37.8060394611755, -122.422899794128 37.8065456305684, -122.42310672169 37.8072156851567, -122.423952880396 37.8073795665579, -122.424592100273 37.8068733947799, -122.424385165801 37.8062033439859, -122.423539018361 37.8060394611755))",1,1,100
San Francisco,8a283082871ffff,"POLYGON((-122.414417823431 37.7790692831731, -122.413778682942 37.7795754692252, -122.41398551019 37.7802457189633, -122.414831484837 37.7804097788539, -122.415470620975 37.779903590414, -122.415263786818 37.7792333444714, -122.414417823431 37.7790692831731))",1,1,100
San Francisco,8a2830876ceffff,"POLYGON((-122.438823558527 37.8014395431682, -122.438184500341 37.8019457787892, -122.438391496839 37.8026158006855, -122.439237558428 37.8027795831634, -122.439876612251 37.8022733451583, -122.439669608849 37.8016033270593, -122.438823558527 37.8014395431682))",41,41,100
San Francisco,8a283082bd2ffff,"POLYGON((-122.413309001764 37.7857856450084, -122.412669809983 37.7862918142037, -122.41287664493 37.7869620286088, -122.413722678569 37.787126070024, -122.414361865999 37.7866198984412, -122.414155024142 37.7859496878307, -122.413309001764 37.7857856450084))",20,20,100
San Francisco,8a2830825667fff,"POLYGON((-122.391301801404 37.7273071758128, -122.390662770991 37.7278133722242, -122.390869377191 37.7284840176391, -122.391715020713 37.7286484628458, -122.392354046789 37.7281422640406, -122.39214743368 37.7274716224226, -122.391301801404 37.7273071758128))",43,43,100
San Francisco,8a283082dda7fff,"POLYGON((-122.431348672924 37.7514743102025, -122.430709854551 37.7519806118526, -122.43091671339 37.7526509580854, -122.431762397501 37.7528149988673, -122.432401211518 37.7523086948288, -122.432194345779 37.7516383523969, -122.431348672924 37.7514743102025))",38,38,100
San Francisco,8a283095e267fff,"POLYGON((-122.477063555765 37.7527717013389, -122.476425141562 37.7532781720935, -122.47663223629 37.7539483313014, -122.477477752105 37.7541120159465, -122.478116161932 37.7536055428077, -122.47790906032 37.7529353874081, -122.477063555765 37.7527717013389))",42,42,100
San Francisco,8a2830829897fff,"POLYGON((-122.441334692629 37.7760954328457, -122.44069581293 37.7766017257343, -122.440902771771 37.7772718875549, -122.44174861721 37.7774357526869, -122.442387492547 37.7769294574126, -122.442180526807 37.7762592993921, -122.441334692629 37.7760954328457))",32,32,100
San Francisco,8a2830958b77fff,"POLYGON((-122.503529951892 37.7509625501077, -122.502891787681 37.7514691233558, -122.503099013734 37.7521391892008, -122.503944410874 37.752302677985, -122.504582570697 37.7517961023548, -122.504375337768 37.7511260403226, -122.503529951892 37.7509625501077))",47,47,100
San Francisco,8a283082b567fff,"POLYGON((-122.412820570705 37.794512216341, -122.412181320844 37.7950183671969, -122.412388170665 37.7956885319388, -122.413234277259 37.7958525420312, -122.413873522769 37.7953463887884, -122.413666666036 37.7946762278402, -122.412820570705 37.794512216341))",35,35,100
San Francisco,8a283082a8affff,"POLYGON((-122.395354458218 37.7791517113651, -122.394715145598 37.7796578254728, -122.394921875554 37.7803281493452, -122.395767925045 37.7804923553177, -122.396407233322 37.7799862388204, -122.396200496451 37.7793159187403, -122.395354458218 37.7791517113651))",13,13,100
San Francisco,8a283082c1affff,"POLYGON((-122.414641571673 37.7488623969111, -122.414002618882 37.7493686406706, -122.414209387186 37.7500390677584, -122.415055115187 37.7502032472881, -122.41569406363 37.7496970011386, -122.41548728842 37.7490265778493, -122.414641571673 37.7488623969111))",34,34,100
San Francisco,8a283082ca1ffff,"POLYGON((-122.426706610602 37.7493132414362, -122.426067763691 37.7498195297001, -122.426274594524 37.750489906865, -122.427120279168 37.7506539919655, -122.427759121725 37.7501477013126, -122.427552283992 37.7494773279482, -122.426706610602 37.7493132414362))",45,45,100
San Francisco,8a283082ab0ffff,"POLYGON((-122.405506788106 37.7811217274883, -122.404867554757 37.7816278761163, -122.40507434054 37.7822981486214, -122.405920366584 37.7824622687048, -122.406559595587 37.7819561176882, -122.406352802892 37.7812858489769, -122.405506788106 37.7811217274883))",4,4,100
San Francisco,8a28309512effff,"POLYGON((-122.473387848605 37.7331561185713, -122.472749521673 37.7336626122076, -122.472956558592 37.7343329014217, -122.473801929326 37.7344966931901, -122.474440251885 37.7339901971679, -122.474233208082 37.7333199117633, -122.473387848605 37.7331561185713))",28,28,100
San Francisco,8a28308290dffff,"POLYGON((-122.442954534199 37.7864898399604, -122.442315605195 37.7869961193484, -122.44252259301 37.7876662134216, -122.443368516729 37.7878300243073, -122.444007441369 37.7873237425344, -122.443800446653 37.7866536522606, -122.442954534199 37.7864898399604))",38,38,100
San Francisco,8a2830953daffff,"POLYGON((-122.43108088216 37.7299929910568, -122.430442193315 37.7304993319425, -122.430649008063 37.7311698057748, -122.431494518553 37.7313339349185, -122.432133203044 37.7308275916429, -122.431926381399 37.7301571216135, -122.43108088216 37.7299929910568))",41,41,100
San Francisco,8a2830828c5ffff,"POLYGON((-122.413853342752 37.7695073127952, -122.413214255974 37.7700135147547, -122.413421061312 37.7706838231585, -122.414266960335 37.7708479258065, -122.414906042763 37.7703417214584, -122.414699230517 37.7696714168509, -122.413853342752 37.7695073127952))",31,31,100
San Francisco,8a283082d457fff,"POLYGON((-122.433587914306 37.7638821400772, -122.432949039865 37.7643884268343, -122.433155934829 37.7650586911132, -122.434001711135 37.7652226648349, -122.434640581219 37.7647163756905, -122.434433679354 37.7640461152117, -122.433587914306 37.7638821400772))",32,32,100
San Francisco,8a283095060ffff,"POLYGON((-122.437260446066 37.7242589144591, -122.436621848091 37.7247652892545, -122.436828682985 37.7254357726118, -122.437674122749 37.7255998773691, -122.438312716368 37.7250935001838, -122.43810587458 37.7244230206311, -122.437260446066 37.7242589144591))",42,42,100
San Francisco,8a28309567b7fff,"POLYGON((-122.406448047185 37.7119684977012, -122.405809247235 37.7124747797537, -122.406015900368 37.7131454561332, -122.406861360353 37.7133098466594, -122.407500155962 37.7128035622135, -122.407293495927 37.7121328896348, -122.406448047185 37.7119684977012))",41,41,100
San Francisco,8a283095b41ffff,"POLYGON((-122.481310965883 37.7819430592889, -122.480672410799 37.7824494912509, -122.480879585329 37.7831194616336, -122.481725321829 37.7832829962481, -122.482363872532 37.7827765619043, -122.482156691115 37.7821065953277, -122.481310965883 37.7819430592889))",35,35,100
San Francisco,8a283080e747fff,"POLYGON((-122.372097401519 37.8275692091118, -122.371457581586 37.8280751435477, -122.371664288874 37.8287452719481, -122.372510823023 37.8289094621288, -122.37315063862 37.8284035253048, -122.372943924403 37.8277334006882, -122.372097401519 37.8275692091118))",8,8,100
San Francisco,8a283095240ffff,"POLYGON((-122.406090662221 37.7314429374724, -122.405451739471 37.7319491817549, -122.405658429462 37.7326197449449, -122.40650404911 37.7327840600536, -122.407142967518 37.732277813379, -122.406936270621 37.7316072539878, -122.406090662221 37.7314429374724))",38,38,100
San Francisco,8a283082c84ffff,"POLYGON((-122.424413203061 37.7444563409639, -122.423774365333 37.7449626297213, -122.423981174792 37.7456330444973, -122.424826828881 37.7457971667153, -122.425465662257 37.7452908755684, -122.425258845897 37.744620464593, -122.424413203061 37.7444563409639))",40,40,100
San Francisco,8a283095005ffff,"POLYGON((-122.442386871167 37.7176898980841, -122.441748359699 37.7181963043699, -122.441955207696 37.7188668062737, -122.442800574054 37.7190308980857, -122.443439081165 37.7185244894101, -122.443232226275 37.7178539913123, -122.442386871167 37.7176898980841))",44,44,100
San Francisco,8a283095e537fff,"POLYGON((-122.454044895831 37.7451619274289, -122.453406320766 37.7456683261164, -122.453613282908 37.7463386205469, -122.454458827005 37.7465025124847, -122.455097397705 37.7459961114104, -122.454890428672 37.7453258207851, -122.454044895831 37.7451619274289))",19,19,100
San Francisco,8a283095c257fff,"POLYGON((-122.49893835889 37.7412539994659, -122.498300212817 37.7417605736531, -122.49850739612 37.7424307147647, -122.499352732374 37.7425942778762, -122.499990874062 37.7420877013059, -122.499783683882 37.7414175640072, -122.49893835889 37.7412539994659))",31,31,100
San Francisco,8a28308294d7fff,"POLYGON((-122.431507168999 37.7880526781562, -122.430868127212 37.788558911552, -122.431075059667 37.7892290412683, -122.431921040814 37.7893929337916, -122.432560078242 37.7888866980102, -122.432353138882 37.7882165720912, -122.431507168999 37.7880526781562))",41,41,100
San Francisco,8a283095a6dffff,"POLYGON((-122.463739905743 37.7816937349973, -122.463101193653 37.7822001014992, -122.46330827803 37.7828701423563, -122.46415408139 37.7830338129082, -122.464792789108 37.782527444023, -122.464585697838 37.7818574069692, -122.463739905743 37.7816937349973))",29,29,100
San Francisco,8a28309525a7fff,"POLYGON((-122.40188153832 37.728103229227, -122.401242598203 37.7286094639397, -122.401449260052 37.729280063268, -122.402294868925 37.7294444240853, -122.402933804701 37.72893818698, -122.402727135946 37.7282675914501, -122.40188153832 37.728103229227))",34,34,100
San Francisco,8a2830828af7fff,"POLYGON((-122.427594193647 37.7728023595044, -122.426955210374 37.7733086069429, -122.427162092477 37.773978842068, -122.428007964757 37.7741428259565, -122.428646943673 37.7736365761308, -122.428440054666 37.7729663448039, -122.427594193647 37.7728023595044))",19,19,100
San Francisco,8a283082909ffff,"POLYGON((-122.439363895573 37.7851644027322, -122.438724942354 37.7856706711225, -122.43893190919 37.7863407871061, -122.439777836148 37.7865046309005, -122.440416785005 37.785998360125, -122.440209811267 37.7853282479403, -122.439363895573 37.7851644027322))",12,12,100
San Francisco,8a283082b4affff,"POLYGON((-122.407067002591 37.7990674528703, -122.406427672889 37.7995735734287, -122.406634502363 37.8002437337629, -122.407480668454 37.8004077697463, -122.408119993807 37.7999016468007, -122.407913157419 37.7992314902589, -122.407067002591 37.7990674528703))",44,44,100
San Francisco,8a283095242ffff,"POLYGON((-122.406522883992 37.7302661209339, -122.40588397236 37.7307723690459, -122.406090662221 37.7314429374724, -122.406936270621 37.7316072539878, -122.407575177911 37.7311010034836, -122.407368481144 37.7304304388562, -122.406522883992 37.7302661209339))",44,44,100
San Francisco,8a283082d257fff,"POLYGON((-122.451348566668 37.7673241158587, -122.450709831149 37.7678304628618, -122.45091682365 37.7685006371824, -122.451762558567 37.7686644606972, -122.452401289721 37.7681581113087, -122.452194290323 37.7674879407907, -122.451348566668 37.7673241158587))",34,34,100
San Francisco,8a283082b48ffff,"POLYGON((-122.406634502363 37.8002437337629, -122.405995161528 37.8007498504632, -122.406201991132 37.8014200055341, -122.407048168486 37.8015840401124, -122.407687504972 37.801077921025, -122.407480668454 37.8004077697463, -122.406634502363 37.8002437337629))",76,76,100
San Francisco,8a283082b687fff,"POLYGON((-122.412952664104 37.8052485498466, -122.412313349371 37.805754680867, -122.412520221243 37.8064247815978, -122.413366414762 37.8065887475155, -122.414005725144 37.8060826141089, -122.413798846358 37.8054125171708, -122.412952664104 37.8052485498466))",10,10,100
San Francisco,8a283082d897fff,"POLYGON((-122.4400122205 37.7537847142486, -122.439373465992 37.7542910441053, -122.439580373666 37.7549613427527, -122.440426042746 37.7551253077414, -122.441064792894 37.7546189754973, -122.440857878323 37.753948680652, -122.4400122205 37.7537847142486))",46,46,100
San Francisco,8a283082c957fff,"POLYGON((-122.421687935222 37.7407758817635, -122.42104909556 37.741282167181, -122.421255883781 37.7419526143197, -122.422101518566 37.7421167722405, -122.422740353878 37.741610484433, -122.422533558755 37.7409400410948, -122.421687935222 37.7407758817635))",46,46,100
San Francisco,8a2830828487fff,"POLYGON((-122.404266110047 37.7770999894005, -122.403626890263 37.777606140951, -122.403833661702 37.7782764420652, -122.404679659838 37.7784405878348, -122.405318875276 37.7779344338954, -122.405112096925 37.7772641365752, -122.404266110047 37.7770999894005))",19,19,100
San Francisco,8a283095aca7fff,"POLYGON((-122.456665144268 37.763943397926, -122.456026477458 37.7644497712373, -122.456233490365 37.7651199446454, -122.457079176975 37.7652837409384, -122.457717839417 37.7647773652419, -122.457510819617 37.7641071956377, -122.456665144268 37.763943397926))",17,17,100
San Francisco,8a28309508dffff,"POLYGON((-122.442009115495 37.7113128777133, -122.441370639759 37.7118192944682, -122.441577473151 37.712489835357, -122.442422789171 37.7126539556841, -122.44306126055 37.7121475365388, -122.442854420266 37.7114769994567, -122.442009115495 37.7113128777133))",49,49,100
San Francisco,8a283095e89ffff,"POLYGON((-122.464864482499 37.7415872870673, -122.464226026938 37.7420937330168, -122.464433037168 37.7427640060436, -122.465278509846 37.7429278293137, -122.465916961037 37.7424213809781, -122.46570994392 37.7417511117586, -122.464864482499 37.7415872870673))",16,16,100
San Francisco,8a28308288affff,"POLYGON((-122.419172543427 37.766127889002, -122.418533525327 37.7666341173375, -122.418740351122 37.767304424852, -122.419586201923 37.7674685002336, -122.420225215672 37.7669622695097, -122.420018382971 37.7662919657926, -122.419172543427 37.766127889002))",15,15,100
San Francisco,8a283082a257fff,"POLYGON((-122.40372019372 37.7933778297038, -122.403080868892 37.7938839484262, -122.403287669928 37.7945541555013, -122.404133802709 37.7947182400617, -122.40477312319 37.7942121189514, -122.404566315239 37.7935419156686, -122.40372019372 37.7933778297038))",36,36,100
San Francisco,8a283095251ffff,"POLYGON((-122.404418325338 37.7285962944491, -122.403779405021 37.7291025377764, -122.403986080813 37.7297731242722, -122.404831683826 37.7299374636419, -122.405470599801 37.7294312179222, -122.405263917105 37.7287606352252, -122.404418325338 37.7285962944491))",41,41,100
San Francisco,8a283082ba4ffff,"POLYGON((-122.434422640112 37.7949176165639, -122.433783582377 37.7954238479597, -122.433990543399 37.7960939256731, -122.434836569062 37.7962577681935, -122.435475622436 37.7957515344127, -122.435268654509 37.7950814604965, -122.434422640112 37.7949176165639))",30,30,100
San Francisco,8a283095ca47fff,"POLYGON((-122.503438090267 37.7326737067474, -122.502800037472 37.7331803137569, -122.503007226609 37.7338504877034, -122.503852475413 37.7340140508259, -122.504490523821 37.7335074414331, -122.504283327811 37.7328372713011, -122.503438090267 37.7326737067474))",5,5,100
San Francisco,8a2830828527fff,"POLYGON((-122.40791326607 37.7708755667235, -122.407274117396 37.7713817437487, -122.407480895097 37.772052067335, -122.408326828382 37.7722162101009, -122.408965972709 37.7717100306867, -122.408759188098 37.7710397108955, -122.40791326607 37.7708755667235))",7,7,100
San Francisco,8a283082c077fff,"POLYGON((-122.419283725802 37.7510240376619, -122.418644801528 37.7515302948153, -122.418851597847 37.752200690978, -122.419697325344 37.7523648261883, -122.420336245267 37.7518585666455, -122.420129442044 37.7511881742818, -122.419283725802 37.7510240376619))",29,29,100
San Francisco,8a283082c577fff,"POLYGON((-122.408702715074 37.7502305106064, -122.408063700409 37.7507367294613, -122.408270441089 37.7514071717402, -122.40911620334 37.7515713913669, -122.409755213659 37.7510651701215, -122.409548466072 37.7503947316399, -122.408702715074 37.7502305106064))",38,38,100
San Francisco,8a283082ec5ffff,"POLYGON((-122.38872101654 37.76021635982, -122.388081760673 37.7607224846698, -122.388288419061 37.761392946259, -122.38913434023 37.7615572792053, -122.389773591759 37.761051151964, -122.389566926457 37.760380694168, -122.38872101654 37.76021635982))",10,10,100
San Francisco,8a2830958a77fff,"POLYGON((-122.503720706243 37.7541493581459, -122.50308252419 37.7546559261545, -122.503289757568 37.7553259724626, -122.504135179876 37.7554894469495, -122.50477335754 37.7549828765591, -122.504566117286 37.7543128340635, -122.503720706243 37.7541493581459))",39,39,100
San Francisco,8a2830825777fff,"POLYGON((-122.38962977581 37.7244600738153, -122.388990747846 37.7249662692708, -122.389197339845 37.7256369379841, -122.390042966719 37.7258014074452, -122.390681990349 37.7252952095956, -122.39047539144 37.7246245446791, -122.38962977581 37.7244600738153))",8,8,100
San Francisco,8a283095c25ffff,"POLYGON((-122.499990874062 37.7420877013059, -122.499352732374 37.7425942778762, -122.499559922702 37.7432644099376, -122.500405261596 37.7434279616157, -122.501043398899 37.7429213826624, -122.500836201694 37.7422512544141, -122.499990874062 37.7420877013059))",44,44,100
San Francisco,8a283095b0d7fff,"POLYGON((-122.490837854376 37.7818952328618, -122.490199385583 37.7824017006334, -122.490406608608 37.7830716338622, -122.491252307312 37.7832350955118, -122.49189077172 37.7827286253593, -122.49168354181 37.7820586959381, -122.490837854376 37.7818952328618))",35,35,100
San Francisco,8a283082c56ffff,"POLYGON((-122.411239962199 37.7507231522509, -122.410600967349 37.7512293797233, -122.410807721973 37.7518998091634, -122.411653478354 37.7520640073333, -122.412292468858 37.7515577774706, -122.412085707327 37.7508873518283, -122.411239962199 37.7507231522509))",38,38,100
San Francisco,8a283082ec47fff,"POLYGON((-122.389153603021 37.7590397642862, -122.38851435828 37.7595458929825, -122.38872101654 37.76021635982, -122.389566926457 37.760380694168, -122.390206166861 37.7598745630801, -122.389999501685 37.7592041000359, -122.389153603021 37.7590397642862))",19,19,100
San Francisco,8a283082bd97fff,"POLYGON((-122.406935520174 37.7883303865558, -122.406296255348 37.7888365269405, -122.406503062779 37.7895067512627, -122.407349141949 37.7896708314069, -122.407988402428 37.7891646886343, -122.407781588084 37.7884944681054, -122.406935520174 37.7883303865558))",11,11,100
San Francisco,8a2830876c77fff,"POLYGON((-122.439687648922 37.7990870007987, -122.439048612996 37.7995932441179, -122.439255609221 37.8002632765389, -122.440101648275 37.8004270618433, -122.440740679837 37.7999208161399, -122.440533676709 37.7992507875164, -122.439687648922 37.7990870007987))",28,28,100
San Francisco,8a283095ad5ffff,"POLYGON((-122.462602306426 37.7625729732916, -122.461963701575 37.7630793714543, -122.462170742051 37.7637495296455, -122.46301639427 37.7639132858691, -122.46365499475 37.7634068853216, -122.463447947383 37.7627367309354, -122.462602306426 37.7625729732916))",43,43,100
San Francisco,8a283082d08ffff,"POLYGON((-122.439526265965 37.762512771235, -122.438887453449 37.7630190828782, -122.439094376013 37.763689331955, -122.439940117992 37.7638532655877, -122.440578926147 37.7633469515577, -122.440371996685 37.7626767062819, -122.439526265965 37.762512771235))",55,55,100
San Francisco,8a2830829827fff,"POLYGON((-122.446652390004 37.7727151351884, -122.446013579017 37.7732214544185, -122.446220558279 37.7738916153417, -122.447066355427 37.7740554532335, -122.44770516205 37.7735491316178, -122.44749817589 37.772878974496, -122.446652390004 37.7727151351884))",37,37,100
San Francisco,8a283095ea37fff,"POLYGON((-122.475009888807 37.7435527116375, -122.474371512684 37.744059191937, -122.474578578575 37.7447294135452, -122.475424027475 37.7448931510451, -122.476062399223 37.7443866683605, -122.475855326447 37.7437164505612, -122.475009888807 37.7435527116375))",42,42,100
San Francisco,8a2830953cf7fff,"POLYGON((-122.432321820009 37.7340157655456, -122.43168311764 37.7345221035655, -122.431889946723 37.7351925488484, -122.432735485072 37.7353566523085, -122.433374183087 37.734850311899, -122.433167347107 37.734179870419, -122.432321820009 37.7340157655456))",45,45,100
San Francisco,8a2830821c5ffff,"POLYGON((-122.387409587749 37.7378984256932, -122.386770457258 37.7384045875886, -122.386977064596 37.739075185864, -122.387822809338 37.739239618449, -122.388461935494 37.7387334541604, -122.388255321243 37.73806285968, -122.387409587749 37.7378984256932))",39,39,100
San Francisco,8a2830829c9ffff,"POLYGON((-122.4319939416 37.7793261271411, -122.43135495786 37.7798323788303, -122.431561875426 37.7805025581918, -122.432407783634 37.7806664820657, -122.433046763016 37.7801602279901, -122.432839838547 37.7794900524269, -122.4319939416 37.7793261271411))",5,5,100
San Francisco,8a2830951197fff,"POLYGON((-122.459276049018 37.7234881032206, -122.458637654175 37.7239945620143, -122.458844599877 37.7246649635423, -122.45968994731 37.7248289024685, -122.460328337788 37.7243224412869, -122.460121385199 37.7236520435671, -122.459276049018 37.7234881032206))",33,33,100
San Francisco,8a28308286a7fff,"POLYGON((-122.412068028734 37.781764255492, -122.411428850511 37.7822704276113, -122.411635671112 37.7829406706332, -122.412481676847 37.7831047377411, -122.41312085072 37.7825985632338, -122.412914023209 37.7819283240067, -122.412068028734 37.781764255492))",10,10,100
San Francisco,8a283095a71ffff,"POLYGON((-122.463360660394 37.7753204817668, -122.462721984054 37.7758268588335, -122.462929053795 37.7764969388157, -122.463774806769 37.7766606379273, -122.464413478737 37.7761542584768, -122.464206402103 37.7754841822984, -122.463360660394 37.7753204817668))",45,45,100
San Francisco,8a283095c2effff,"POLYGON((-122.49850739612 37.7424307147647, -122.497869238934 37.7429372851443, -122.498076422386 37.7436074210184, -122.498921769901 37.7437709827002, -122.499559922702 37.7432644099376, -122.499352732374 37.7425942778762, -122.49850739612 37.7424307147647))",46,46,100
San Francisco,8a283082c2cffff,"POLYGON((-122.425355388529 37.760395103492, -122.424716461352 37.7609013658622, -122.424923307328 37.7615716829765, -122.425769087384 37.7617357339215, -122.426408010207 37.7612294691631, -122.426201157328 37.7605591558479, -122.425355388529 37.760395103492))",35,35,100
San Francisco,8a283082992ffff,"POLYGON((-122.447516020499 37.7703621476238, -122.446877231758 37.7708684745236, -122.447084210744 37.7715386459487, -122.447929985368 37.7717024866723, -122.448568769744 37.7711961573869, -122.448361783861 37.7705259897635, -122.447516020499 37.7703621476238))",38,38,100
San Francisco,8a283095bb9ffff,"POLYGON((-122.498498787548 37.7758173588015, -122.497860425269 37.7763238666904, -122.498067675236 37.7769938056942, -122.498913294364 37.7771572329997, -122.499551652255 37.7766507227302, -122.499344395407 37.7759807875358, -122.498498787548 37.7758173588015))",42,42,100
San Francisco,8a2830874d4ffff,"POLYGON((-122.465414077271 37.7845375265602, -122.464775362802 37.7850438939939, -122.464982461391 37.7857139114804, -122.465828281342 37.7858775577299, -122.466466991437 37.7853711879133, -122.466259885955 37.7847011742301, -122.465414077271 37.7845375265602))",31,31,100
San Francisco,8a2830952437fff,"POLYGON((-122.403986080813 37.7297731242722, -122.403347149378 37.7302793637701, -122.403553825298 37.73094994503, -122.40439943956 37.7311142829935, -122.405038366653 37.7306080411032, -122.404831683826 37.7299374636419, -122.403986080813 37.7297731242722))",12,12,100
San Francisco,8a283087080ffff,"POLYGON((-122.473734403482 37.8063027480279, -122.47309563026 37.8068091056606, -122.473302814711 37.8074789618069, -122.474148779277 37.8076424565181, -122.47478754812 37.8071360965048, -122.474580356775 37.8064662441609, -122.473734403482 37.8063027480279))",9,9,100
San Francisco,8a2830958c9ffff,"POLYGON((-122.479600063472 37.753262738101, -122.478961669139 37.753769217442, -122.479168777781 37.7544393637908, -122.48001428764 37.75460302699, -122.480652677595 37.754096545265, -122.480445562069 37.7534264027249, -122.479600063472 37.753262738101))",34,34,100
San Francisco,8a283082a3affff,"POLYGON((-122.399508573258 37.7900404677805, -122.398869231047 37.7905465769502, -122.399076003906 37.791216820235, -122.399922125893 37.7913809505581, -122.40056146376 37.790874839, -122.400354683985 37.7902045995072, -122.399508573258 37.7900404677805))",6,6,100
San Francisco,8a2830951377fff,"POLYGON((-122.474060550962 37.7276147710237, -122.473422264109 37.7281212775137, -122.473629293427 37.728791596707, -122.474474616482 37.7289554056001, -122.475112898963 37.7284488967238, -122.474905862762 37.7277785813407, -122.474060550962 37.7276147710237))",13,13,100
San Francisco,8a283082aa9ffff,"POLYGON((-122.4008062153 37.7865113557289, -122.400166906481 37.7870174764643, -122.400373678954 37.7876877355264, -122.401219767161 37.7878518700606, -122.401859071635 37.7873457469366, -122.401652292247 37.786675491667, -122.4008062153 37.7865113557289))",10,10,100
San Francisco,8a283082b14ffff,"POLYGON((-122.423838082012 37.7941272571165, -122.423198933762 37.7946334501801, -122.423405839128 37.7953035740446, -122.424251899652 37.7954675010501, -122.424891043546 37.7949613056006, -122.424684131272 37.7942911855315, -122.423838082012 37.7941272571165))",19,19,100
San Francisco,8a283082b58ffff,"POLYGON((-122.406446521735 37.797056941762, -122.405807198816 37.7975630637907, -122.406014021116 37.7982332384424, -122.406860173248 37.7983972872732, -122.407499491817 37.7978911628573, -122.407292662604 37.7972209919979, -122.406446521735 37.797056941762))",23,23,100
San Francisco,8a283095849ffff,"POLYGON((-122.476580833199 37.7614989276091, -122.47594236104 37.7620053802099, -122.476149470693 37.7626754898487, -122.47699505939 37.7628391430793, -122.477633527172 37.7623326880949, -122.477426410633 37.7616625822634, -122.476580833199 37.7614989276091))",26,26,100
San Francisco,8a2830876d5ffff,"POLYGON((-122.440119677629 37.7979107159487, -122.439480652833 37.798416963116, -122.439687648922 37.7990870007987, -122.440533676709 37.7992507875164, -122.441172697141 37.7987445379649, -122.44096569415 37.7980745040799, -122.440119677629 37.7979107159487))",30,30,100
San Francisco,8a283095a797fff,"POLYGON((-122.458907308154 37.7763484326056, -122.458268585331 37.7768547910224, -122.458475634392 37.7775248824142, -122.459321413169 37.7776886115863, -122.459960131621 37.7771822507854, -122.459753075666 37.7765121631965, -122.458907308154 37.7763484326056))",28,28,100
San Francisco,8a283095222ffff,"POLYGON((-122.424280013181 37.7337152960265, -122.423641240227 37.7342216044085, -122.423848027649 37.7348920829772, -122.424693594924 37.7350562493626, -122.425332363527 37.7345499385903, -122.425125569205 37.7338794638231, -122.424280013181 37.7337152960265))",37,37,100
San Francisco,8a283082d497fff,"POLYGON((-122.426596513779 37.7644169376032, -122.425957573064 37.7649231970756, -122.426164433382 37.7655934855998, -122.427010241319 37.7657575108528, -122.427649177679 37.7652512489926, -122.427442310458 37.7645809642673, -122.426596513779 37.7644169376032))",26,26,100
San Francisco,8a28309424dffff,"POLYGON((-122.47751021642 37.7181998401739, -122.476872018453 37.7187063771141, -122.477079046621 37.7193767381544, -122.477924279637 37.7195405584427, -122.478562473231 37.7190340191158, -122.478355438182 37.7183636618872, -122.47751021642 37.7181998401739))",4,4,100
San Francisco,8a28309525affff,"POLYGON((-122.402933804701 37.72893818698, -122.402294868925 37.7294444240853, -122.40250153781 37.7301150143796, -122.403347149378 37.7302793637701, -122.403986080813 37.7297731242722, -122.403779405021 37.7291025377764, -122.402933804701 37.72893818698))",11,11,100
